1INCH,AAVE
-0.35720664404358393,-0.2924491737430035
2.9754436278903063,16.83452305227697
-8.494342906875552,-13.066426040096601
-2.358759748906214,2.1352925372038145
-8.29924021040328,8.283875851627553
11.897174421075007,9.844592185566569
-38.9975318017847,-34.243436754176614
12.138188608776845,13.199525745257468
-13.405495420482938,-19.786204847476984
-12.948717948717947,-10.820886573488064
-14.027982326951404,-12.276712345140417
26.38115631691649,32.03291855858681
-2.033209081667231,-4.352279206321774
18.644067796610166,11.851066641851627
-4.198250728862973,-10.181344651297398
-15.763846622032872,-14.127423078988343
-7.189306358381497,-6.7052066495540075
12.261580381471383,8.70456944653899
10.99167822468794,17.76711091380494
-2.5304592314901564,-2.26125654450261
8.108974358974352,2.746664095435536
3.6169581974503373,3.8264727579851776
-3.0615164520743976,-6.290798802900355
8.825265643447455,-4.552298788982956
6.075400054244651,2.6380424927508583
-12.989005369470718,-8.435184754695102
-8.90390831619159,-1.5468751866763775
2.9677419354838808,2.8441410693970326
-5.0438596491228065,-8.372271386430686
-9.600791817881882,-8.024969576779206
-0.4014598540146075,-2.4694512602776997
10.443385855624765,13.60556424869721
22.130059721300597,0.5092466813670038
1.6843249117087788,-2.0298090885660702
-3.9540475554368126,-6.815848572345207
-5.1460361613351875,1.032517945981315
-7.155425219941359,-9.673066306814704
-4.769425142135175,-3.8201518101015464
12.603648424543934,6.9458935757936935
-21.23711340206186,-22.072253805244813
-10.172026925953626,-2.876641408198799
8.576186511240635,0.6997547950648775
4.447852760736204,1.605855574056081
-13.803230543318657,-11.537423214091202
0.08517887563885829,0.2355725215361426
6.638297872340404,8.600088666214422
-1.2370311252992705,11.745032461145
2.8282828282828243,4.893485915492968
-0.3143418467583481,5.177535897414387
-6.700827749310201,-8.113078828837816
1.2674271229404122,1.6555155630619822
3.754693366708395,10.866426917918815
1.7691998391636599,6.7440749530002675
-1.6594231529040049,11.167813138348937
14.02169546002412,2.782881964509487
-3.1360112755461578,-0.6702506017094323
-8.62131684248818,-7.429183785090121
2.5875796178344013,4.270850150972305
-3.337213814512996,-2.910267307096781
1.0036130068245663,3.4810255435815396
-3.8950715421303572,-2.7766574526758347
-4.01157981803143,-8.496709982698313
-1.2063765618268052,3.003943828093325
-6.236371565634546,-2.641880770056526
-8.651162790697676,-6.825641270669703
2.443991853360483,-0.1305689017222389
0.6958250497017815,0.24133504492940272
-11.796643632773929,-6.009787773951281
-4.476776720761045,-6.367226475051768
7.264206209724655,16.11490691572717
11.687602403058438,7.49369548619947
3.276283618581921,4.05205687802217
-3.125000000000011,-0.7181074782464658
0.04887585532749039,0.05034984460996483
4.543234000977048,5.071321972720666
3.6915887850467177,-0.9238889879831791
-1.3068949977467326,-0.6491190051509443
2.602739726027403,4.766810515506803
2.625723186470852,2.7363606371495486
3.0355594102341676,3.240258647029126
-2.3989898989899006,-4.366746290832557
-0.6899525657611094,1.104904335304835
-3.0829353017802763,-3.5976862870028548
5.017921146953386,9.775512782714912
3.2849829351535798,10.146326202956036
3.7174721189591198,-0.8555482019554694
7.805655117483057,4.170607916371649
-7.942371629109712,-6.3401219354001785
10.71428571428572,3.6414302017661493
1.1960855382384894,2.636052149092105
5.050143266475637,4.882024680941921
-4.125468803273103,-2.470895227785652
9.35277382645805,9.007756792603171
-0.4878048780487809,-3.1791144812833183
-0.326797385620925,-1.0012349609733073
-0.5245901639344241,0.4785143639584044
1.2524719841793042,-7.549205748773657
1.204427083333326,-0.19330234900384324
10.228369250562874,6.530611172282952
0.6127808578932026,1.053327478773114
-2.3201856148491906,-2.30122152461113
0.6235154394299336,0.21437941158097829
0.6196518146946106,1.779681512305431
-10.205278592375377,-7.383255638489928
3.9516655780535537,1.7345489458608032
-8.168394596292794,-8.746902940159472
9.887102292165583,6.278152110428925
2.3661270236612575,-1.491833118427155
-4.105839416058387,-0.8868847730130192
-4.4719314938154175,-1.728961826653519
1.4940239043824688,9.478919281383579
9.224730127576052,5.49668738962219
0.32943995208145616,-3.297981972741404
6.776119402985081,-1.116723078193127
2.851551579535916,0.789572881801881
4.213101386246265,4.6812483998413645
-3.260302556077199,-2.0184726937906405
-20.868158533297386,-15.16824511171475
-0.6132879045996686,-4.652269737601255
3.8395611930065243,-0.1791111608642204
-4.787058435127101,-5.428440664506596
0.9015256588072118,5.3948637743214345
2.714776632302396,1.3425492318733134
-4.984944797591173,-0.666432620091395
8.27464788732395,16.028286099212806
7.252032520325202,7.978505989216544
0.818677986658578,-7.3962093101195165
-6.19548872180451,-7.9228904620688105
0.5771080474511026,0.4578011406854987
-6.024864520242268,-4.2613140576356905
-12.618724559023065,-14.199107980254444
-9.97670807453417,-6.942350393377006
13.540319103061659,11.242690704490887
5.582985187998468,2.3306543441993455
-8.20143884892085,-9.168836630060317
-2.3902821316614364,-2.274572649572648
7.627458851866709,7.17021423912132
-6.005221932114879,-7.161777557134064
-5.912698412698414,-4.401029934768341
5.3563897089835555,1.4972549049656836
2.241793434747774,4.392663417874898
14.330462020360235,9.430278135350534
4.5547945205479445,3.827700604025952
0.9171306911234911,-1.1259627012920936
3.050957481337213,-3.1340727818155
3.2125984251968553,2.2861320174782707
-4.943545926151971,1.1578006984487965
0.7062600321027235,-1.8382152227599535
0.6694293911380322,0.7338098899121626
1.234958834705524,-0.19681203476362708
-7.569596496715669,-6.2964119986202665
-1.75972927241963,0.9102179869631577
-0.2755769893213911,-2.3102548748339613
2.3488773747841085,4.893944571462794
13.331083361457985,1.9939345699287792
-3.4544371649791628,-0.7089466232013009
-1.1412708204811772,1.110311504060868
8.549141965678619,-0.07839021270313884
-0.8910606496119633,-3.5408309972886687
8.149651972157779,3.324383462817204
11.665325824617856,4.304938938437841
-0.6003842459173736,-0.5759411933728864
-2.8992510268180727,-1.5475982532751065
-0.024881811395882636,4.530293352946102
-5.326032852165252,-5.0125599451929626
6.414300736067302,1.64683255198943
-2.420948616600782,5.2302539057505815
45.31645569620253,-1.4245100778772612
-10.557491289198605,4.492121301756913
-1.5387611998441852,-3.26428308145964
-7.200791295746778,-2.68552529301489
-2.4728202941803334,-1.4684646588043582
-0.1311475409836116,3.0935569705967447
1.356970890785747,0.29017416617327374
-4.405096091556915,0.04950358055400006
1.7845041789022131,2.3989673929746047
-2.507767421216167,-2.014429945137408
0.6601411336216723,-2.4454490878572877
3.414744459520591,0.5447409733124076
1.3557839492674306,3.7697316033537875
-4.55231930960085,1.3021091942089669
-7.7079566003616655,-7.135048747304196
4.702424687729612,-0.16505925819298994
-2.5263157894736987,-1.1310513651117016
2.5677945764338794,1.275565594729211
0.21057557323351794,0.8623862018207751
-2.288115806677582,-4.289974619289339
-8.0047789725209,-7.723798221945244
2.02597402597402,2.25270047453634
-9.750509164969445,-7.689145892470705
9.84485190409028,6.3582495119138605
2.4396507447354887,-1.7493952796026724
0.1002757583354219,-2.811941189967182
-4.182319058352113,-1.2152530559323638
5.4887611082069965,2.3595015458149016
-0.9663032705649055,-5.774269460966885
6.504878658994251,3.561792538170505
-13.624618275781064,-11.581405947362422
0.8430785966820897,0.17696454266262762
-1.6181229773462813,2.4731270393222093
3.0701754385964897,4.550722818469
-5.664893617021272,2.8842882927590408
3.890611784606701,-2.4338916593407367
-5.563093622795112,-2.4375949382228757
-9.913793103448276,-7.8424401427012675
-14.577352472089311,-9.921690700438102
-1.3069454817027704,-5.473045815468069
0.3783579265985715,-3.8182926003655804
0.9800226159065062,1.3037993188623087
2.799552071668532,8.822601938011431
-9.222948438634715,-13.185269589304838
-0.39999999999998925,-5.532926001357774
3.6144578313253017,8.545933644747873
-1.1627906976744318,-0.8055172413793166
-5.882352941176472,-9.67795761722009
6.25,4.366032391157093
0.0,1.941232003776272
0.7843137254901933,0.8566302020026617
-5.0583657587548565,7.540889526542327
2.0491803278688714,3.1111585463472036
-2.8112449799196915,-5.061587827347069
-0.4132231404958553,-1.3246838203227251
1.2448132780082943,2.811999337053206
1.6393442622950838,10.951101558301989
14.11290322580645,19.721038357225872
-2.473498233215554,9.356796116504862
-1.0869565217391242,-2.3674767876299296
1.098901098901095,1.5610199674156
1.449275362318847,3.5627681402723432
-9.285714285714274,-8.991354466858803
-4.7244094488189,-6.380620645978463
2.066115702479343,11.166074750549626
-3.238866396761131,-3.42676758072491
5.8577405857740406,4.946439823566484
1.1857707509881577,-0.38652056439508753
0.390625,0.6780938029760764
-3.5019455252918275,-5.69504209541628
-6.854838709677413,-8.693409514740303
1.298701298701288,-3.9892230140796126
-6.837606837606824,-4.227392052140855
-2.752293577981657,0.34026465028356156
1.4150943396226356,-1.3140542577241843
-3.7209302325581395,-4.596000572710346
3.864734299516903,6.588294147073537
4.651162790697683,2.60008447927913
4.444444444444451,-4.2084076666209285
1.2765957446808418,7.167757031660371
0.42016806722691147,6.38534889938509
1.673640167364021,1.5706806282722585
-7.818930041152261,-6.346391752577318
-1.7857142857142905,2.351283518999603
-5.000000000000016,-9.59346095934609
-2.8708133971291905,-5.605519866761832
-9.359605911330037,-13.7520794474971
-12.5,-13.97510082412765
4.968944099378869,7.664084794129633
-6.508875739644959,-3.817998232992559
1.2658227848101333,-0.22964372416507395
1.8749999999999822,-3.5643824805997704
-2.4539877300613355,-1.4320785597381258
3.7735849056603765,3.1617545316175555
4.2424242424242475,3.3062839514452325
-2.9069767441860517,-3.265385614126204
0.5988023952095745,5.758002818602792
1.7857142857142794,4.099244875943908
-4.678362573099415,-7.796403535507479
1.8404907975460238,1.2296707655692352
6.024096385542177,8.979885057471272
1.7045454545454586,-0.4015101576077318
4.469273743016755,4.434416365824312
3.743315508021383,5.023909661807924
-3.6082474226803996,1.0203521860771447
2.6737967914438387,2.1992940537605143
-6.249999999999989,-6.80127523910733
-5.000000000000004,-6.664766248574683
-1.1695906432748537,-0.7268951194184803
-1.7751479289940808,-2.602756583805077
2.4096385542168752,1.7815402110051393
5.882352941176472,6.933151263112158
0.5555555555555536,-0.9519387044346517
-8.839779005524873,-10.343413033286442
-4.242424242424237,-4.849990195437625
0.6329113924050667,0.4190423851068381
-6.289308176100638,-5.903680394034749
-8.053691275167774,-6.441294074881876
3.8686131386861167,4.701219986012917
-2.8109627547435068,-3.0206323289298065
-2.9645697758496015,-4.109589041095885
8.271236959761552,11.492418196328803
-0.9635237439779787,-2.1689334287759543
-3.8220986796386525,-3.607229091973352
8.59826589595376,10.695308941855174
0.5988023952095967,-1.7074675992594157
-0.9920634920634885,-3.9347007115948185
-4.074816299265205,-5.671750181554103
-6.128133704735362,-4.3344368311648225
0.6676557863501298,0.2816674714308576
-4.053058216654382,-6.323730037717679
-2.227342549923206,0.128501670521719
1.7282010997643482,4.106776180698168
5.945945945945952,4.783037475345164
-0.1457725947521915,-6.462745098039213
-3.868613138686139,-2.280731175582762
0.9870918754745661,3.1748755792002648
-1.6541353383458635,-3.8339986693280093
2.1406727828746197,2.3782755340309603
1.4970059880239583,3.1255279608041864
11.356932153392329,16.07961992136304
-1.7880794701986669,9.858161033095758
7.080242751180044,2.9933196300102827
2.9596977329974683,-1.9209180491455702
-4.892966360856277,-2.8169909703675278
-1.6077170418006381,0.6870378852319448
1.0457516339869244,-0.6693527423966783
4.333764553686925,2.106640497219492
1.1159330440173587,7.701672326520148
-3.4947884733292467,-3.3077517996311534
3.4942820838627764,0.535285793391993
7.182320441988943,3.574051407588752
-1.2027491408934665,-0.8685889860553075
3.8840579710144985,32.7770161530667
2.5669642857142794,0.3411743580535198
-3.4276387377584427,-7.390837508947746
5.85915492957747,18.241545893719803
5.800957956359776,0.35545023696683664
